Indicator,Indicator_Measure,Geography,Geo_Label,GEO_Code,Age_Groups,Sex,SDOH,SDOH_Cat,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Hamilton (CMA),537,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,2800,9909,28.3,6.4328,15.6,40.9,22.8,23.9,7.775246942,8.7,39.2,32.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Hamilton (CMA),537,adults aged 18+ years,males,Education (household),At least high school,2015-2018,72803,264939,27.5,1.9883,23.6,31.4,7.2,28.2,1.949917947,24.4,32,6.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St. Catharines - Niagara (CMA),539,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,2233,6683,33.4,10.5994,12.6,54.2,31.7,22.9,6.755008671,9.6,36.1,29.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,St. Catharines - Niagara (CMA),539,adults aged 18+ years,males,Education (household),At least high school,2015-2018,38967,148151,26.3,2.2241,21.9,30.7,8.5,25.8,2.237216262,21.4,30.2,8.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kitchener - Cambridge - Waterloo (CMA),541,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,37.1,,,,,
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kitchener - Cambridge - Waterloo (CMA),541,adults aged 18+ years,males,Education (household),At least high school,2015-2018,50247,181901,27.6,2.4250,22.9,32.4,8.8,27.6,2.147861754,23.4,31.8,7.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brantford (CMA),543,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,36.6,34.5,10.50801812,13.9,55.1,30.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brantford (CMA),543,adults aged 18+ years,males,Education (household),At least high school,2015-2018,13528,41023,33,3.0232,27,38.9,9.2,33.6,2.966462148,27.8,39.5,8.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Woodstock (CA),544,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,46.2,,,,,24.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Woodstock (CA),544,adults aged 18+ years,males,Education (household),At least high school,2015-2018,8244,17723,46.5,4.7547,37.2,55.8,10.2,44.7,4.712605304,35.5,54,10.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Norfolk (CA),547,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,615,1358,45.3,11.6387,22.5,68.1,25.7,40.6,8.819992933,23.3,57.9,21.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Norfolk (CA),547,adults aged 18+ years,males,Education (household),At least high school,2015-2018,5241,21792,24.1,2.7968,18.6,29.5,11.6,24,3.791826202,16.5,31.4,15.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Guelph (CMA),550,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,64.6,,,,,11.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Guelph (CMA),550,adults aged 18+ years,males,Education (household),At least high school,2015-2018,14192,52188,27.2,3.5235,20.3,34.1,13,27.5,3.224199627,21.2,33.8,11.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Stratford (CA),553,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,513,1052,48.8,9.3171,30.5,67,19.1,49.2,6.798082753,35.8,62.5,13.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Stratford (CA),553,adults aged 18+ years,males,Education (household),At least high school,2015-2018,3117,11490,27.1,4.2174,18.8,35.4,15.5,28.5,4.187182133,20.3,36.7,14.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,London (CMA),555,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,3087,8754,35.3,8.6324,18.3,52.2,24.5,33.3,9.202422935,15.2,51.3,27.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,London (CMA),555,adults aged 18+ years,males,Education (household),At least high school,2015-2018,51300,171044,30,2.0644,25.9,34,6.9,30.4,2.355521516,25.8,35,7.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chatham-Kent (CA),556,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,1573,3668,42.9,9.5594,24.1,61.6,22.3,48.2,9.508770153,29.5,66.8,19.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chatham-Kent (CA),556,adults aged 18+ years,males,Education (household),At least high school,2015-2018,14706,34097,43.1,4.1209,35,51.2,9.6,43.3,3.382970078,36.7,49.9,7.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Windsor (CMA),559,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,2097,7427,28.2,8.9839,10.6,45.9,31.8,48.1,7.891499405,32.6,63.5,16.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Windsor (CMA),559,adults aged 18+ years,males,Education (household),At least high school,2015-2018,42657,114381,37.3,2.6638,32.1,42.5,7.1,37.4,2.663729696,32.2,42.6,7.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sarnia (CA),562,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,33.2,,,,,36.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sarnia (CA),562,adults aged 18+ years,males,Education (household),At least high school,2015-2018,8764,31412,27.9,3.3263,21.4,34.4,11.9,27.2,3.111372228,21.1,33.3,11.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Barrie (CMA),568,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,35.1,,,,,35
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Barrie (CMA),568,adults aged 18+ years,males,Education (household),At least high school,2015-2018,19860,70456,28.2,4.2601,19.8,36.5,15.1,28.1,3.418124934,21.4,34.8,12.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Bay (CA),575,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,45.2,,,,,58.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Bay (CA),575,adults aged 18+ years,males,Education (household),At least high school,2015-2018,8802,26428,33.3,3.8979,25.7,41,11.7,33,4.172596278,24.9,41.2,12.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,1801,4435,40.6,8.6202,23.7,57.5,21.2,37.6,9.335418269,19.3,55.9,24.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Greater Sudbury / Grand Sudbury (CMA),580,adults aged 18+ years,males,Education (household),At least high school,2015-2018,18094,54659,33.1,3.1626,26.9,39.3,9.6,32.5,2.987411932,26.7,38.4,9.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Timmins (CA),586,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,406,1389,29.2,8.1281,13.3,45.2,27.8,,,,,37.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Timmins (CA),586,adults aged 18+ years,males,Education (household),At least high school,2015-2018,6098,15138,40.3,3.6739,33.1,47.5,9.1,40.5,4.494520592,31.7,49.3,11.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sault Ste. Marie (CA),590,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,52.4,,,,,15
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Sault Ste. Marie (CA),590,adults aged 18+ years,males,Education (household),At least high school,2015-2018,9561,28351,33.7,2.3762,29.1,38.4,7,33,3.069617011,27,39,9.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thunder Bay (CMA),595,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,1039,2678,38.8,8.8295,21.5,56.1,22.8,34.8,10.48816498,14.2,55.3,30.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thunder Bay (CMA),595,adults aged 18+ years,males,Education (household),At least high school,2015-2018,14660,43181,33.9,2.6068,28.8,39.1,7.7,34.1,2.807229644,28.6,39.6,8.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winnipeg (CMA),602,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,3515,14803,23.7,4.9022,14.1,33.4,20.6,21.7,4.821718408,12.3,31.2,22.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winnipeg (CMA),602,adults aged 18+ years,males,Education (household),At least high school,2015-2018,77129,274849,28.1,1.5083,25.1,31,5.4,28,1.412625491,25.3,30.8,5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winkler (CA),603,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,24.6,,,,,21.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Winkler (CA),603,adults aged 18+ years,males,Education (household),At least high school,2015-2018,2074,6299,32.9,8.3615,16.5,49.3,25.4,35.1,7.407039421,20.6,49.6,21.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brandon (CA),610,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,31,,,,,38.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Brandon (CA),610,adults aged 18+ years,males,Education (household),At least high school,2015-2018,6792,18135,37.5,4.5470,28.5,46.4,12.1,39.6,4.310170443,31.2,48.1,10.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thompson (CA),640,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,32.2,,,,,15
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Thompson (CA),640,adults aged 18+ years,males,Education (household),At least high school,2015-2018,1559,4543,34.3,4.7354,25,43.6,13.8,36.3,4.66978132,27.1,45.5,12.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Regina (CMA),705,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,53.1,,,,,28.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Regina (CMA),705,adults aged 18+ years,males,Education (household),At least high school,2015-2018,29268,83750,34.9,2.9323,29.2,40.7,8.4,35.4,2.874824699,29.8,41.1,8.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saskatoon (CMA),725,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,1391,3132,44.4,14.4835,16,72.8,32.6,42.8,12.33009899,18.6,66.9,28.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Saskatoon (CMA),725,adults aged 18+ years,males,Education (household),At least high school,2015-2018,30952,105670,29.3,2.1623,25,33.5,7.4,29.2,2.317396853,24.6,33.7,7.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Battleford (CA),735,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,18.9,,,,,14.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,North Battleford (CA),735,adults aged 18+ years,males,Education (household),At least high school,2015-2018,2010,6333,31.7,5.3130,21.3,42.2,16.7,32.7,5.990407454,21,44.4,18.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince Albert (CA),745,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,37.5,,,,,24
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince Albert (CA),745,adults aged 18+ years,males,Education (household),At least high school,2015-2018,5864,14927,39.3,4.6685,30.1,48.4,11.9,37.2,4.730202962,28,46.5,12.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Medicine Hat (CA),805,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,1133,2444,46.4,12.1639,22.5,70.2,26.2,35.5,10.64164075,14.7,56.4,30
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Medicine Hat (CA),805,adults aged 18+ years,males,Education (household),At least high school,2015-2018,9937,26065,38.1,2.9443,32.3,43.9,7.7,36.8,3.290213738,30.4,43.3,8.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lethbridge (CMA),810,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,821,2156,38.1,10.7438,17,59.2,28.2,36,5.853757973,24.6,47.5,16.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lethbridge (CMA),810,adults aged 18+ years,males,Education (household),At least high school,2015-2018,10279,40606,25.3,2.9641,19.5,31.1,11.7,26.2,2.511249666,21.2,31.1,9.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Calgary (CMA),825,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,2491,13548,18.4,4.7826,9,27.8,26,21.1,6.378109727,8.6,33.6,30.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Calgary (CMA),825,adults aged 18+ years,males,Education (household),At least high school,2015-2018,136489,528679,25.8,1.3892,23.1,28.5,5.4,26,1.344541429,23.4,28.6,5.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Red Deer (CA),830,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,39.7,,,,,33
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Red Deer (CA),830,adults aged 18+ years,males,Education (household),At least high school,2015-2018,11188,36448,30.7,4.3834,22.1,39.3,14.3,32.9,3.296546612,26.5,39.4,10
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmonton (CMA),835,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,4203,13119,32,5.1969,21.8,42.2,16.2,29.8,5.982361325,18.1,41.5,20.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Edmonton (CMA),835,adults aged 18+ years,males,Education (household),At least high school,2015-2018,152848,501296,30.5,1.4642,27.6,33.4,4.8,31.2,1.363674539,28.5,33.8,4.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lloydminster (CA),840,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,44.8,,,,,29.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Lloydminster (CA),840,adults aged 18+ years,males,Education (household),At least high school,2015-2018,2878,10717,26.9,3.1744,20.6,33.1,11.8,28.8,5.621924169,17.8,39.8,19.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Grande Prairie (CA),850,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,53.1,,,,,39.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Grande Prairie (CA),850,adults aged 18+ years,males,Education (household),At least high school,2015-2018,7440,19829,37.5,4.2279,29.2,45.8,11.3,39.5,4.841201155,30,49,12.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Wood Buffalo (CA),860,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,41.4,,,,,0
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Wood Buffalo (CA),860,adults aged 18+ years,males,Education (household),At least high school,2015-2018,13041,29516,44.2,5.2523,33.9,54.5,11.9,43.1,3.614509778,36.1,50.2,8.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nelson (CA),907,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,93.6,,,,,0
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nelson (CA),907,adults aged 18+ years,males,Education (household),At least high school,2015-2018,2256,8937,25.2,3.6829,18,32.5,14.6,24.1,5.671879932,13,35.2,23.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kelowna (CMA),915,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,44.1,,,,,36.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kelowna (CMA),915,adults aged 18+ years,males,Education (household),At least high school,2015-2018,18489,71949,25.7,3.4328,19,32.4,13.4,25.1,3.059778012,19.1,31.1,12.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vernon (CA),918,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,44.5,,,,,16.1
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vernon (CA),918,adults aged 18+ years,males,Education (household),At least high school,2015-2018,7030,21301,33,7.9609,17.4,48.6,24.1,32.6,5.190653293,22.5,42.8,15.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kamloops (CA),925,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,46.6,,,,,22.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Kamloops (CA),925,adults aged 18+ years,males,Education (household),At least high school,2015-2018,12168,42522,28.6,3.3915,22,35.3,11.9,28.9,3.535127391,22,35.8,12.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chilliwack (CA),930,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,47.3,,,,,9.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Chilliwack (CA),930,adults aged 18+ years,males,Education (household),At least high school,2015-2018,11955,31528,37.9,5.5327,27.1,48.8,14.6,36.7,5.034191028,26.9,46.6,13.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Abbotsford - Mission (CMA),932,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,38.4,,,,,
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Abbotsford - Mission (CMA),932,adults aged 18+ years,males,Education (household),At least high school,2015-2018,20896,63571,32.9,2.9889,27,38.7,9.1,33,2.956621025,27.2,38.8,9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vancouver (CMA),933,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,5274,18409,28.6,5.4370,18,39.3,19,21.6,4.691861599,12.4,30.8,21.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Vancouver (CMA),933,adults aged 18+ years,males,Education (household),At least high school,2015-2018,178339,903501,19.7,0.9631,17.8,21.6,4.9,20,0.876245074,18.2,21.7,4.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Victoria (CMA),935,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,752,3512,21.4,7.3505,7,35.8,34.3,,,,,43.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Victoria (CMA),935,adults aged 18+ years,males,Education (household),At least high school,2015-2018,29183,135921,21.5,2.1018,17.3,25.6,9.8,21.7,1.876969008,18,25.4,8.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nanaimo (CA),938,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,46.2,,,,,5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Nanaimo (CA),938,adults aged 18+ years,males,Education (household),At least high school,2015-2018,8436,35389,23.8,4.0274,15.9,31.7,16.9,23.4,4.151001664,15.2,31.5,17.7
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Courtenay (CA),943,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,47.6,,,,,66.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Courtenay (CA),943,adults aged 18+ years,males,Education (household),At least high school,2015-2018,5032,19961,25.2,3.2543,18.8,31.6,12.9,25.4,4.117441663,17.3,33.5,16.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbell River (CA),944,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,68.7,,,,,68.9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Campbell River (CA),944,adults aged 18+ years,males,Education (household),At least high school,2015-2018,4190,11751,35.7,7.2331,21.5,49.8,20.3,32.4,5.44803745,21.8,43.1,16.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince George (CA),970,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,41.1,,,,,37.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Prince George (CA),970,adults aged 18+ years,males,Education (household),At least high school,2015-2018,11231,33916,33.1,3.6596,25.9,40.3,11.1,33.8,3.179704333,27.5,40,9.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Dawson Creek (CA),975,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,30.1,,,,,25.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Dawson Creek (CA),975,adults aged 18+ years,males,Education (household),At least high school,2015-2018,1704,5147,33.1,6.1022,21.1,45.1,18.4,34.9,6.54883964,22,47.7,18.8
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fort St. John (CA),977,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,37.8,,,,,
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Fort St. John (CA),977,adults aged 18+ years,males,Education (household),At least high school,2015-2018,4482,12191,36.8,6.0578,24.9,48.7,16.5,38.8,4.043890952,30.8,46.7,10.4
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Whitehorse (CA),990,adults aged 18+ years,males,Education (household),At least high school,2015-2018,6955,19904,34.9,2.5409,30,39.9,7.3,34.3,2.570906883,29.3,39.4,7.5
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Whitehorse (CA),990,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,40.4,,,,,39
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Iqaluit (*),994,adults aged 18+ years,males,Education (household),At least high school,2015-2018,2137,4714,45.3,6.0225,33.5,57.1,13.3,38.9,5.901663475,27.3,50.4,15.2
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Iqaluit (*),994,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,56.2,,,,,40.6
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Yellowknife (CA),995,adults aged 18+ years,males,Education (household),At least high school,2015-2018,5506,12815,43,3.7204,35.7,50.3,8.7,43.4,3.892151341,35.8,51,9
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Yellowknife (CA),995,adults aged 18+ years,males,Education (household),Less than high school,2015-2018,,,,,,,32.7,,,,,18.3
Obesity,"Prevalence (%) of obesity (self-reported, adjusted BMI)",Census Metropolitan Areas/Large Census Agglomerations,Canada,0,adults aged 18+ years,females,Education (household),At least high school,2015-2018,6281170,23992513,26.2,0.2084,25.8,26.6,0.8,26.1,0.202293507,25.7,26.5,0.8
