Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Simcoe Muskoka District HU,3560,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,57.8,1,,,,,56.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Sudbury and District HU,3561,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,56,1,,,,,53.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Thunder Bay District HU,3562,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,108.7,1,,,,,112.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Timiskaming HU,3563,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Waterloo HU,3565,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,50.7,1,,,,,49.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,57.2,1,,,,,58.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Windsor-Essex County HU,3568,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,56,1,,,,,55,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,York Regional HU,3570,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,105.4,1,,,,,100.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,City of Toronto HU,3595,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,41,1,,,,,41.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Winnipeg RHA,4601,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,54.3,1,,,,,54.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Prairie Mountain Health,4602,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,49,1,,,,,48.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Interlake-Eastern Regional Health,4603,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,112.4,1,,,,,106,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northern RHA,4604,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,82,1,,,,,90,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Southern Health,4605,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,99,1,,,,,98,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Sun Country RHA,4701,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,111.4,1,,,,,103.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Five Hills RHA,4702,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,102.4,1,,,,,108.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Cypress RHA,4703,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,112.3,1,,,,,108.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Regina Qu'Appelle RHA,4704,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,60.9,1,,,,,59.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Sunrise RHA,4705,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,106,1,,,,,119.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Saskatoon RHA,4706,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,71.9,1,,,,,70.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Heartland RHA,4707,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,101.6,1,,,,,103.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Kelsey Trail RHA,4708,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,108.1,1,,,,,117.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Prince Albert Parkland RHA,4709,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,104.1,1,,,,,104.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Prairie North RHA,4710,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,South Zone,4831,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,51.6,1,,,,,51,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Calgary Zone,4832,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,38.7,1,,,,,37.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Central Zone,4833,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,44.1,1,,,,,45.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Edmonton Zone,4834,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,35.8,1,,,,,37.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,North Zone,4835,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,42.2,1,,,,,43.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,East Kootenay HSDA,5911,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,99.3,1,,,,,107.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Kootenay-Boundary HSDA,5912,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,59.9,1,,,,,57,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Okanagan HSDA,5913,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,64.6,1,,,,,64.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Thompson/Cariboo HSDA,5914,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,62.3,1,,,,,62.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Fraser East HSDA,5921,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,49.3,1,,,,,52.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Fraser North HSDA,5922,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,73.7,1,,,,,72,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Fraser South HSDA,5923,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,43,1,,,,,49.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Richmond HSDA,5931,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,111.3,1,,,,,121.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Vancouver HSDA,5932,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,104.4,1,,,,,108.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,North Shore/Coast Garibaldi HSDA,5933,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,65.1,1,,,,,64,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,South Vancouver Island HSDA,5941,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,62.4,1,,,,,60.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Central Vancouver Island HSDA,5942,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,48.8,1,,,,,45,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,North Vancouver Island HSDA,5943,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,79.7,1,,,,,82.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northwest HSDA,5951,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,80.1,1,,,,,77.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northern Interior HSDA,5952,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,63.3,1,,,,,66.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northeast HSDA,5953,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,109.8,1,,,,,122.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Yukon,6001,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,69.2,1,,,,,72.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northwest Territories,6101,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,40.7,1,,,,,39.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Nunavut,6201,youth aged 12-17 years,2,males,2,2015-2018,,,,,,,95.5,1,,,,,103.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,CANADA,0,youth aged 12-17 years,2,females,3,2015-2018,63199,1088010,5.8,0.3701,5.1,6.5,6.4,3,6,0.3776367796,5.2,6.7,6.3,3
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Eastern Regional,1011,youth aged 12-17 years,2,females,3,2015-2018,1152,9235,12.5,3.5025,5.6,19.3,28.1,2,12.5,3.398025004,5.9,19.2,27.2,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Central Regional,1012,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Western Regional,1013,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,92.7,1,,,,,90.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Labrador-Grenfell Regional,1014,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,65.5,1,,,,,71.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Prince Edward Island,1100,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,34.1,1,,,,,33.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 1 - Western,1201,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,42.8,1,,,,,43.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 2 - Northern,1202,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,50.5,1,,,,,52.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 3 - Eastern,1203,youth aged 12-17 years,2,females,3,2015-2018,606,4340,14,4.2762,5.6,22.3,30.6,2,15.4,4.453377428,6.7,24.1,28.9,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 4 - Central,1204,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,40.4,1,,,,,41,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 1 (Moncton area),1301,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,39,1,,,,,37.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 2 (Saint John area),1302,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,59.5,1,,,,,56.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 3 (Fredericton area),1303,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,47.2,1,,,,,47.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 4 (Edmundston area),1304,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,75.1,1,,,,,71,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 5 (Campbellton area),1305,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,109.7,1,,,,,117.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 6 (Bathurst area),1306,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,78.6,1,,,,,78.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Zone 7 (Miramichi area),1307,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,108.5,1,,,,,117,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Bas-Saint-Laurent,2401,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,107.9,1,,,,,118.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Saguenay - Lac-Saint-Jean,2402,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,81.7,1,,,,,84.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Capitale-Nationale,2403,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,107.1,1,,,,,119.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Mauricie et du Centre-du-Québec,2404,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,77.7,1,,,,,76.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,L'Estrie,2405,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,74.6,1,,,,,72.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Région de Montréal,2406,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,40.5,1,,,,,40.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,L'Outaouais,2407,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,73.3,1,,,,,71.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,L'Abitibi-Témiscamingue,2408,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,53.8,1,,,,,57.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Côte-Nord,2409,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,105.3,1,,,,,110.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Nord-du-Québec,2410,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Gaspésie - Îles-de-la-Madeleine,2411,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,65.7,1,,,,,61.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Chaudière-Appalaches,2412,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,61.2,1,,,,,59.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Région de Laval,2413,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,67.4,1,,,,,66.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Région de Lanaudière,2414,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,103.2,1,,,,,99.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Région des Laurentides,2415,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,76.3,1,,,,,75.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Montérégie,2416,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,71.6,1,,,,,72.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,The District of Algoma HU,3526,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,51.4,1,,,,,50.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Brant County HU,3527,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,49.3,1,,,,,51.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Durham Regional HU,3530,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,40.3,1,,,,,40.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Elgin-St Thomas HU,3531,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,115.4,1,,,,,120.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Grey Bruce HU,3533,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,54,1,,,,,53.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Haldimand-Norfolk HU,3534,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,59.1,1,,,,,57,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,"Haliburton, Kawartha, Pine Ridge District HU",3535,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,75.9,1,,,,,71.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Halton Regional HU,3536,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,43.1,1,,,,,43.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,City of Hamilton HU,3537,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,79,1,,,,,77.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Hastings and Prince Edward Counties HU,3538,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,50.3,1,,,,,52.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Huron County HU,3539,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,29.8,1,,,,,26.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Chatham-Kent HU,3540,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,44.9,1,,,,,44.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,"Kingston, Frontenac and Lennox and Addington HU",3541,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,28.5,1,,,,,28.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Lambton HU,3542,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,38.1,1,,,,,33.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,"Leeds, Grenville and Lanark District HU",3543,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,48.1,1,,,,,48.5,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Middlesex-London HU,3544,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,41.5,1,,,,,43.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Niagara Regional Area HU,3546,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,41.8,1,,,,,40.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,North Bay Parry Sound District HU,3547,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,40,1,,,,,40.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northwestern HU,3549,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,70,1,,,,,75.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,City of Ottawa HU,3551,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,38.8,1,,,,,40.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Oxford County HU,3552,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,70.2,1,,,,,75.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Peel Regional HU,3553,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,56.8,1,,,,,57.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Perth District HU,3554,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,61.2,1,,,,,64,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Peterborough County-City HU,3555,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,44.9,1,,,,,43.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Porcupine HU,3556,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,35.4,1,,,,,31.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Renfrew County and District HU,3557,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,44,1,,,,,45.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Eastern Ontario HU,3558,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,38.4,1,,,,,38.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Simcoe Muskoka District HU,3560,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,43,1,,,,,42,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Sudbury and District HU,3561,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,77.9,1,,,,,82.6,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Thunder Bay District HU,3562,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,37.2,1,,,,,38.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Timiskaming HU,3563,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,74.3,1,,,,,85.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Waterloo HU,3565,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,41.4,1,,,,,40.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,50.2,1,,,,,51,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Windsor-Essex County HU,3568,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,62.9,1,,,,,63.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,York Regional HU,3570,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,City of Toronto HU,3595,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,54.1,1,,,,,55.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Winnipeg RHA,4601,youth aged 12-17 years,2,females,3,2015-2018,1959,23635,8.3,2.4333,3.5,13.1,29.4,2,8.8,2.4262512,4,13.6,27.6,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Prairie Mountain Health,4602,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,50.1,1,,,,,47.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Interlake-Eastern Regional Health,4603,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,46.5,1,,,,,44.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Northern RHA,4604,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Southern Health,4605,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,51.3,1,,,,,50.9,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Sun Country RHA,4701,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,60.9,1,,,,,57.2,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Five Hills RHA,4702,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,47.3,1,,,,,46.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Cypress RHA,4703,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Regina Qu'Appelle RHA,4704,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,50.5,1,,,,,52.1,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Sunrise RHA,4705,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,54.5,1,,,,,52.7,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Saskatoon RHA,4706,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,66.7,1,,,,,65.3,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Heartland RHA,4707,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,,1,,,,,,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Kelsey Trail RHA,4708,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,70.4,1,,,,,77.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Prince Albert Parkland RHA,4709,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,106,1,,,,,100.8,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Prairie North RHA,4710,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,60.4,1,,,,,59.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,youth aged 12-17 years,2,females,3,2015-2018,,,,,,,89,1,,,,,117.4,1
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,South Zone,4831,youth aged 12-17 years,2,females,3,2015-2018,1819,10467,17.4,4.2783,9,25.8,24.6,2,18,4.257837124,9.6,26.3,23.7,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Calgary Zone,4832,youth aged 12-17 years,2,females,3,2015-2018,4083,50794,8,2.1704,3.8,12.3,27,2,8.2,2.225682746,3.8,12.5,27.1,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Central Zone,4833,youth aged 12-17 years,2,females,3,2015-2018,1205,16007,7.5,2.0532,3.5,11.6,27.3,2,7.5,2.091489245,3.4,11.5,27.9,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,Edmonton Zone,4834,youth aged 12-17 years,2,females,3,2015-2018,3296,40715,8.1,2.2069,3.8,12.4,27.3,2,8.1,2.23028447,3.8,12.5,27.5,2
Mood disorders,11,Prevalence (%) of diagnosed mood disorders,15,Health Regions,2,North Zone,4835,youth aged 12-17 years,2,females,3,2015-2018,1154,14733,7.8,2.7301,2.5,13.2,34.9,2,7.9,2.696396925,2.6,13.2,34.1,2
