Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret,N,Footnotes_ID
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Nothwest Territories,6101,adults aged 18+ years,1,males,2,2015-2017,6434.23,15467.4,41.6,3.1749,35.4,47.8,7.6,3,40.8,3.301277608,34.3,47.3,8.1,3,133,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Nunavut,6201,adults aged 18+ years,1,males,2,2015-2017,3460.32,11385.74,30.4,3.6980,23.1,37.6,12.2,3,31.7,4.604291881,22.7,40.7,14.5,3,107,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Canada,0,adults aged 18+ years,1,females,3,2015-2017,3336912,13230824,25.2,0.2644,24.7,25.7,1,3,25,0.264508628,24.4,25.5,1.1,3,20953,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Eastern Regional,1011,adults aged 18+ years,1,females,3,2015-2017,42357,122449,34.6,2.1835,30.3,38.9,6.3,3,34.3,2.120615361,30.2,38.5,6.2,3,298,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Regional,1012,adults aged 18+ years,1,females,3,2015-2017,14493,34764,41.7,2.8371,36.1,47.3,6.8,3,41.8,3.221944998,35.5,48.1,7.7,3,220,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Western Regional,1013,adults aged 18+ years,1,females,3,2015-2017,13794,31326,44,3.3374,37.5,50.6,7.6,3,43.1,3.537206761,36.1,50,8.2,3,192,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Labrador-Grenfell Regional,1014,adults aged 18+ years,1,females,3,2015-2017,6019,12366,48.7,4.1845,40.5,56.9,8.6,3,48.3,3.394217177,41.7,55,7,3,167,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prince Edward Island,1100,adults aged 18+ years,1,females,3,2015-2017,16997,55867,30.4,1.5798,27.3,33.5,5.2,3,29.9,1.52236924,26.9,32.9,5.1,3,418,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 1 - Western,1201,adults aged 18+ years,1,females,3,2015-2017,26692,76202,35,2.1457,30.8,39.2,6.1,3,35.2,2.431354999,30.4,40,6.9,3,299,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 2 - Northern,1202,adults aged 18+ years,1,females,3,2015-2017,20646,54340,38,2.4869,33.1,42.9,6.5,3,37.2,2.477534913,32.4,42.1,6.7,3,273,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 3 - Eastern,1203,adults aged 18+ years,1,females,3,2015-2017,22271,58992,37.8,2.5476,32.8,42.8,6.7,3,38,2.613199481,32.9,43.2,6.9,3,284,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 4 - Central,1204,adults aged 18+ years,1,females,3,2015-2017,49433,174351,28.4,1.5726,25.3,31.4,5.5,3,28.3,1.71790929,24.9,31.7,6.1,3,291,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 1 (Moncton area),1301,adults aged 18+ years,1,females,3,2015-2017,31554,81298,38.8,2.9775,33,44.7,7.7,3,38,3.046253226,32,43.9,8,3,164,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 2 (Saint John area),1302,adults aged 18+ years,1,females,3,2015-2017,27590,65545,42.1,3.0666,36.1,48.1,7.3,3,40.2,2.907712515,34.5,45.9,7.2,3,183,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 3 (Fredericton area),1303,adults aged 18+ years,1,females,3,2015-2017,22517,64769,34.8,2.8243,29.2,40.3,8.1,3,34.4,2.941062764,28.6,40.1,8.5,3,149,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 4 (Edmundston area),1304,adults aged 18+ years,1,females,3,2015-2017,7266,18949,38.3,5.0359,28.5,48.2,13.1,3,37.1,4.475984291,28.3,45.9,12.1,3,72,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 5 (Campbellton area),1305,adults aged 18+ years,1,females,3,2015-2017,3660,9142,40,4.5043,31.2,48.9,11.3,3,39.6,5.001215658,29.8,49.4,12.6,3,79,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 6 (Bathurst area),1306,adults aged 18+ years,1,females,3,2015-2017,10547,29789,35.4,2.8833,29.7,41.1,8.1,3,35.8,4.642207912,26.7,44.9,13,3,105,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Zone 7 (Miramichi area),1307,adults aged 18+ years,1,females,3,2015-2017,7396,15722,47,4.0994,39,55.1,8.7,3,48.8,4.609615795,39.8,57.9,9.4,3,112,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Bas-Saint-Laurent,2401,adults aged 18+ years,1,females,3,2015-2017,18754,78909,23.8,1.9786,19.9,27.6,8.3,3,24.2,1.864717222,20.6,27.9,7.7,3,196,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saguenay - Lac-Saint-Jean,2402,adults aged 18+ years,1,females,3,2015-2017,24220,105623,22.9,1.9799,19,26.8,8.6,3,22.4,1.942653703,18.5,26.2,8.7,3,228,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Capitale-Nationale,2403,adults aged 18+ years,1,females,3,2015-2017,60781,292953,20.7,1.6785,17.5,24,8.1,3,20.6,1.716052041,17.2,24,8.3,3,277,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mauricie et du Centre-du-Qu‚bec,2404,adults aged 18+ years,1,females,3,2015-2017,48143,193829,24.8,1.8543,21.2,28.5,7.5,3,24.5,1.950996227,20.7,28.4,8,3,266,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,L'Estrie,2405,adults aged 18+ years,1,females,3,2015-2017,44287,182424,24.3,1.8731,20.6,28,7.7,3,23.8,2.074704209,19.8,27.9,8.7,3,243,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,R‚gion de Montr‚al,2406,adults aged 18+ years,1,females,3,2015-2017,157561,764415,20.6,1.2118,18.2,23,5.9,3,20.9,1.308977837,18.3,23.5,6.3,3,445,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,L'Outaouais,2407,adults aged 18+ years,1,females,3,2015-2017,36884,144694,25.5,1.9721,21.6,29.4,7.7,3,25,1.871760776,21.3,28.7,7.5,3,242,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,L'Abitibi-T‚miscamingue,2408,adults aged 18+ years,1,females,3,2015-2017,18785,52913,35.5,2.3106,31,40,6.5,3,34.9,2.390169393,30.2,39.6,6.8,3,251,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,C“te-Nord,2409,adults aged 18+ years,1,females,3,2015-2017,9548,29777,32.1,2.5804,27,37.1,8,3,30.6,2.231991404,26.2,34.9,7.3,3,221,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Nord-du-Qu‚bec,2410,adults aged 18+ years,1,females,3,2015-2017,1586,4945,32.1,3.4404,25.3,38.8,10.7,3,31.7,3.597762623,24.6,38.7,11.3,3,91,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Gasp‚sie - ×les-de-la-Madeleine,2411,adults aged 18+ years,1,females,3,2015-2017,11400,36247,31.5,2.2057,27.1,35.8,7,3,30.3,2.535640917,25.4,35.3,8.4,3,222,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,ChaudiŠre-Appalaches,2412,adults aged 18+ years,1,females,3,2015-2017,30235,159005,19,1.5812,15.9,22.1,8.3,3,19,1.847341532,15.4,22.6,9.7,3,213,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,R‚gion de Laval,2413,adults aged 18+ years,1,females,3,2015-2017,40946,166054,24.7,2.0124,20.7,28.6,8.2,3,24.3,2.000474851,20.4,28.2,8.2,3,252,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,R‚gion de LanaudiŠre,2414,adults aged 18+ years,1,females,3,2015-2017,53328,186337,28.6,2.3067,24.1,33.1,8.1,3,27.4,1.892320696,23.7,31.1,6.9,3,299,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,R‚gion des Laurentides,2415,adults aged 18+ years,1,females,3,2015-2017,51498,230966,22.3,1.6434,19.1,25.5,7.4,3,21.9,1.749392147,18.5,25.4,8,3,258,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mont‚r‚gie,2416,adults aged 18+ years,1,females,3,2015-2017,138301,523732,26.4,1.7302,23,29.8,6.6,3,26.3,1.663131813,23.1,29.6,6.3,3,410,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,The District of Algoma HU,3526,adults aged 18+ years,1,females,3,2015-2017,14641,41910,34.9,2.3933,30.2,39.6,6.9,3,33.8,3.448176181,27.1,40.6,10.2,3,162,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Brant County HU,3527,adults aged 18+ years,1,females,3,2015-2017,15036,48812,30.8,3.0894,24.7,36.9,10,3,31.2,2.930431638,25.5,37,9.4,3,140,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Durham Regional HU,3530,adults aged 18+ years,1,females,3,2015-2017,59688,246505,24.2,2.2574,19.8,28.6,9.3,3,23.6,2.063959157,19.6,27.6,8.7,3,231,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Elgin-St Thomas HU,3531,adults aged 18+ years,1,females,3,2015-2017,11016,32527,33.9,2.7815,28.4,39.3,8.2,3,33.9,3.219900664,27.5,40.2,9.5,3,142,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Grey Bruce HU,3533,adults aged 18+ years,1,females,3,2015-2017,18110,60996,29.7,2.4986,24.8,34.6,8.4,3,30,2.594958926,24.9,35.1,8.6,3,170,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Haldimand-Norfolk HU,3534,adults aged 18+ years,1,females,3,2015-2017,9983,40986,24.4,2.2062,20,28.7,9.1,3,24,2.827224997,18.4,29.5,11.8,3,125,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,"Haliburton, Kawartha, Pine Ridge District HU",3535,adults aged 18+ years,1,females,3,2015-2017,25430,68870,36.9,3.5435,30,43.9,9.6,3,37.4,3.626618185,30.3,44.5,9.7,3,163,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Halton Regional HU,3536,adults aged 18+ years,1,females,3,2015-2017,45549,212157,21.5,1.8669,17.8,25.1,8.7,3,21.2,1.917705476,17.4,24.9,9,3,187,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Hamilton HU,3537,adults aged 18+ years,1,females,3,2015-2017,52626,209739,25.1,1.9287,21.3,28.9,7.7,3,24.7,2.07320796,20.6,28.7,8.4,3,201,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Hastings and Prince Edward Counties HU,3538,adults aged 18+ years,1,females,3,2015-2017,20247,58998,34.3,3.0535,28.3,40.3,8.9,3,34.8,3.104824713,28.7,40.9,8.9,3,176,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Huron County HU,3539,adults aged 18+ years,1,females,3,2015-2017,6438,21149,30.4,3.4133,23.7,37.1,11.2,3,30.3,3.278743958,23.8,36.7,10.8,3,121,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Chatham-Kent HU,3540,adults aged 18+ years,1,females,3,2015-2017,12428,37936,32.8,2.9827,26.9,38.6,9.1,3,33.6,2.627435438,28.5,38.8,7.8,3,168,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,"Kingston, Frontenac and Lennox and Addington HU",3541,adults aged 18+ years,1,females,3,2015-2017,24796,77612,31.9,2.8550,26.3,37.6,8.9,3,32.1,3.015398264,26.2,38,9.4,3,171,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Lambton HU,3542,adults aged 18+ years,1,females,3,2015-2017,14699,47641,30.9,2.8496,25.3,36.4,9.2,3,30.7,3.07874209,24.7,36.8,10,3,167,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,"Leeds, Grenville and Lanark District HU",3543,adults aged 18+ years,1,females,3,2015-2017,24712,65963,37.5,3.6352,30.3,44.6,9.7,3,37.3,3.508532058,30.4,44.2,9.4,3,178,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Middlesex-London HU,3544,adults aged 18+ years,1,females,3,2015-2017,43603,177805,24.5,2.0634,20.5,28.6,8.4,3,24.9,2.094683238,20.8,29,8.4,3,188,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Niagara Regional Area HU,3546,adults aged 18+ years,1,females,3,2015-2017,53693,168562,31.9,2.2241,27.5,36.2,7,3,30.8,2.509627203,25.9,35.7,8.1,3,253,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Bay Parry Sound District HU,3547,adults aged 18+ years,1,females,3,2015-2017,14721,47144,31.2,3.2797,24.8,37.7,10.5,3,30.5,3.507646268,23.6,37.4,11.5,3,129,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northwestern HU,3549,adults aged 18+ years,1,females,3,2015-2017,8019,23058,34.8,2.9291,29,40.5,8.4,3,33.8,3.226060477,27.5,40.2,9.5,3,149,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Ottawa HU,3551,adults aged 18+ years,1,females,3,2015-2017,83422,361552,23.1,1.7522,19.6,26.5,7.6,3,23.2,1.757518255,19.7,26.6,7.6,3,233,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Oxford County HU,3552,adults aged 18+ years,1,females,3,2015-2017,14531,41140,35.3,3.4941,28.5,42.2,9.9,3,36.6,3.364782894,30,43.2,9.2,3,140,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Peel Regional HU,3553,adults aged 18+ years,1,females,3,2015-2017,118737,508687,23.3,2.0432,19.3,27.4,8.8,3,23.5,1.880116893,19.9,27.2,8,3,254,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Perth District HU,3554,adults aged 18+ years,1,females,3,2015-2017,9424,28217,33.4,3.1961,27.1,39.7,9.6,3,32.7,3.555693068,25.8,39.7,10.9,3,134,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Peterborough County-City HU,3555,adults aged 18+ years,1,females,3,2015-2017,18140,55373,32.8,3.4692,26,39.6,10.6,3,33.2,3.472414624,26.4,40,10.5,3,174,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Porcupine HU,3556,adults aged 18+ years,1,females,3,2015-2017,9950,28886,34.4,3.1049,28.4,40.5,9,3,34.5,3.157672442,28.3,40.6,9.2,3,152,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Renfrew County and District HU,3557,adults aged 18+ years,1,females,3,2015-2017,11648,39085,29.8,2.3430,25.2,34.4,7.9,3,29.2,3.207717652,22.9,35.5,11,3,125,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Eastern Ontario HU,3558,adults aged 18+ years,1,females,3,2015-2017,24490,77190,31.7,2.7910,26.3,37.2,8.8,3,31.3,3.166703233,25.1,37.5,10.1,3,177,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Simcoe Muskoka District HU,3560,adults aged 18+ years,1,females,3,2015-2017,64933,204118,31.8,2.2737,27.3,36.3,7.1,3,31.5,2.394828895,26.9,36.2,7.6,3,223,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sudbury and District HU,3561,adults aged 18+ years,1,females,3,2015-2017,23062,72026,32,2.6169,26.9,37.2,8.2,3,31.9,2.795220105,26.4,37.3,8.8,3,185,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thunder Bay District HU,3562,adults aged 18+ years,1,females,3,2015-2017,18316,51363,35.7,2.5146,30.7,40.6,7.1,3,35.2,2.835347005,29.6,40.7,8.1,3,187,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Timiskaming HU,3563,adults aged 18+ years,1,females,3,2015-2017,4794,12125,39.5,3.3642,32.9,46.1,8.5,3,37.1,3.740460883,29.7,44.4,10.1,3,124,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Waterloo HU,3565,adults aged 18+ years,1,females,3,2015-2017,64487,197743,32.6,2.2349,28.2,37,6.9,3,32.5,2.360274899,27.9,37.1,7.3,3,264,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,1,females,3,2015-2017,27947,104603,26.7,2.2533,22.3,31.1,8.4,3,26.7,2.344255561,22.1,31.3,8.8,3,182,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Windsor-Essex County HU,3568,adults aged 18+ years,1,females,3,2015-2017,40303,147210,27.4,2.1796,23.1,31.7,8,3,27,2.413195866,22.3,31.7,8.9,3,201,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,York Regional HU,3570,adults aged 18+ years,1,females,3,2015-2017,74188,410113,18.1,1.9170,14.3,21.9,10.6,3,17.9,1.804250023,14.4,21.4,10.1,3,185,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,City of Toronto HU,3595,adults aged 18+ years,1,females,3,2015-2017,207142,1099506,18.8,1.3601,16.2,21.5,7.2,3,18.9,1.362151611,16.3,21.6,7.2,3,301,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Winnipeg RHA,4601,adults aged 18+ years,1,females,3,2015-2017,66654,269482,24.7,1.5577,21.7,27.8,6.3,3,25,1.49772182,22.1,27.9,6,3,329,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie Mountain Health,4602,adults aged 18+ years,1,females,3,2015-2017,17551,56273,31.2,2.5942,26.1,36.3,8.3,3,31.1,2.384142314,26.4,35.8,7.7,3,235,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Interlake-Eastern Regional Health,4603,adults aged 18+ years,1,females,3,2015-2017,13119,40417,32.5,2.2757,28,36.9,7,3,31,2.476494635,26.1,35.8,8,3,209,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Northern RHA,4604,adults aged 18+ years,1,females,3,2015-2017,3900,9611,40.6,2.9093,34.9,46.3,7.2,3,40.8,2.995811472,35,46.7,7.3,3,160,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Southern Health,4605,adults aged 18+ years,1,females,3,2015-2017,18323,59915,30.6,2.5269,25.6,35.5,8.3,3,30.4,2.349585149,25.8,35,7.7,3,227,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sun Country RHA,4701,adults aged 18+ years,1,females,3,2015-2017,5580,19324,28.9,3.0467,22.9,34.9,10.6,3,28.1,3.159208253,21.9,34.3,11.2,3,85,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Five Hills RHA,4702,adults aged 18+ years,1,females,3,2015-2017,6591,19128,34.5,3.0340,28.5,40.4,8.8,3,34.2,3.422446778,27.5,40.9,10,3,90,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Cypress RHA,4703,adults aged 18+ years,1,females,3,2015-2017,5198,15782,32.9,3.7974,25.5,40.4,11.5,3,29.7,3.670022399,22.5,36.9,12.4,3,96,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Regina Qu'Appelle RHA,4704,adults aged 18+ years,1,females,3,2015-2017,25739,100193,25.7,2.2342,21.3,30.1,8.7,3,25.7,2.334682815,21.1,30.3,9.1,3,140,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Sunrise RHA,4705,adults aged 18+ years,1,females,3,2015-2017,8153,19105,42.7,3.7010,35.4,49.9,8.7,3,40.7,4.506719876,31.9,49.6,11.1,3,105,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Saskatoon RHA,4706,adults aged 18+ years,1,females,3,2015-2017,34754,125146,27.8,2.7670,22.3,33.2,10,3,27.9,2.457710958,23.1,32.8,8.8,3,156,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Heartland RHA,4707,adults aged 18+ years,1,females,3,2015-2017,3567,12832,27.8,3.4117,21.1,34.5,12.3,3,25.8,3.783757317,18.4,33.3,14.7,3,63,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kelsey Trail RHA,4708,adults aged 18+ years,1,females,3,2015-2017,5093,13337,38.2,4.2631,29.8,46.6,11.2,3,39.4,6.179477836,27.3,51.6,15.7,2,66,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prince Albert Parkland RHA,4709,adults aged 18+ years,1,females,3,2015-2017,8655,24358,35.5,3.1963,29.3,41.8,9,3,33.9,3.485008768,27.1,40.8,10.3,3,104,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Prairie North RHA,4710,adults aged 18+ years,1,females,3,2015-2017,6333,22728,27.9,3.2317,21.5,34.2,11.6,3,28.2,3.520579206,21.3,35.1,12.5,3,82,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,1,females,3,2015-2017,1936,3979,48.7,6.7693,35.4,61.9,13.9,3,44.7,5.623446334,33.6,55.7,12.6,3,59,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,South Zone,4831,adults aged 18+ years,1,females,3,2015-2017,31661,102674,30.8,1.7852,27.3,34.3,5.8,3,31.2,1.813149322,27.7,34.8,5.8,3,420,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Calgary Zone,4832,adults aged 18+ years,1,females,3,2015-2017,134552,579958,23.2,1.2618,20.7,25.7,5.4,3,23.4,1.194624865,21.1,25.7,5.1,3,580,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Central Zone,4833,adults aged 18+ years,1,females,3,2015-2017,51759,165522,31.3,1.5126,28.3,34.2,4.8,3,31.3,1.623307065,28.1,34.5,5.2,3,505,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Edmonton Zone,4834,adults aged 18+ years,1,females,3,2015-2017,120645,487505,24.7,1.1573,22.5,27,4.7,3,25.2,1.255536579,22.8,27.7,5,3,615,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,North Zone,4835,adults aged 18+ years,1,females,3,2015-2017,49779,140662,35.4,1.8984,31.7,39.1,5.4,3,35.2,1.856056058,31.5,38.8,5.3,3,461,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,East Kootenay HSDA,5911,adults aged 18+ years,1,females,3,2015-2017,6913,28341,24.4,2.8053,18.9,29.9,11.5,3,23,2.614255459,17.9,28.1,11.4,3,114,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Kootenay-Boundary HSDA,5912,adults aged 18+ years,1,females,3,2015-2017,8027,29649,27.1,3.2153,20.8,33.4,11.9,3,25.1,2.938783847,19.3,30.9,11.7,3,107,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Okanagan HSDA,5913,adults aged 18+ years,1,females,3,2015-2017,29465,133994,22,2.1231,17.8,26.2,9.7,3,21.1,2.106556336,16.9,25.2,10,3,180,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Thompson/Cariboo HSDA,5914,adults aged 18+ years,1,females,3,2015-2017,23547,81714,28.8,2.9025,23.1,34.5,10.1,3,27.4,2.352930503,22.7,32,8.6,3,178,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser East HSDA,5921,adults aged 18+ years,1,females,3,2015-2017,27679,103142,26.8,2.8029,21.3,32.3,10.4,3,26.4,2.587373776,21.3,31.4,9.8,3,176,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser North HSDA,5922,adults aged 18+ years,1,females,3,2015-2017,54339,251682,21.6,2.1780,17.3,25.9,10.1,3,21.6,2.276634382,17.2,26.1,10.5,3,165,1|3
Obesity,1,"Prevalence (%) of obesity (self-reported, adjusted BMI)",1,Health Regions,2,Fraser South HSDA,5923,adults aged 18+ years,1,females,3,2015-2017,64763,289184,22.4,1.9385,18.6,26.2,8.7,3,22.6,1.822389783,19,26.2,8.1,3,224,1|3
