Indicator,Indicator_ID,Indicator_Measure,Indicator_Measure_ID,Geography,Geography_ID,Geo_Label,GEO_Code,Age_Groups,Age_Groups_ID,Sex,Sex_ID,Year,Numerator,Denominator,CrudeRate,StdErr_Cr,Lower_CI_Cr,Upper_CI_Cr,CV_Cr,CV_Cr_Interpret,ASR,StdErr_ASR,Lower_CI_ASR,Upper_CI_ASR,CV_ASR,CV_ASR_Interpret,N,Footnotes_ID
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Peel Regional HU,3553,adults aged 18+ years,1,females,3,2015-2018,297635,512110,58.1,1.9595,54.3,62,3.4,3,58.4,1.844231813,54.8,62,3.2,3,766,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Perth District HU,3554,adults aged 18+ years,1,females,3,2015-2018,19014,28775,66.1,2.1531,61.9,70.3,3.3,3,65.5,2.514911527,60.6,70.5,3.8,3,335,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Peterborough County-City HU,3555,adults aged 18+ years,1,females,3,2015-2018,35331,56309,62.7,2.5456,57.7,67.7,4.1,3,61,3.375873925,54.3,67.6,5.5,3,447,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Porcupine HU,3556,adults aged 18+ years,1,females,3,2015-2018,21069,29199,72.2,3.1259,66,78.3,4.3,3,70.6,2.939048801,64.8,76.4,4.2,3,377,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Renfrew County and District HU,3557,adults aged 18+ years,1,females,3,2015-2018,26358,38609,68.3,3.4450,61.5,75,5,3,66.9,3.237947714,60.5,73.2,4.8,3,393,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Eastern Ontario HU,3558,adults aged 18+ years,1,females,3,2015-2018,51541,78147,66,2.3039,61.4,70.5,3.5,3,64,2.731511345,58.6,69.3,4.3,3,505,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Simcoe Muskoka District HU,3560,adults aged 18+ years,1,females,3,2015-2018,127044,206805,61.4,2.0764,57.4,65.5,3.4,3,60.2,2.015803876,56.3,64.2,3.3,3,641,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Sudbury and District HU,3561,adults aged 18+ years,1,females,3,2015-2018,46182,73227,63.1,2.2849,58.6,67.6,3.6,3,61.7,2.546608564,56.7,66.7,4.1,3,468,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Thunder Bay District HU,3562,adults aged 18+ years,1,females,3,2015-2018,35257,52356,67.3,2.6717,62.1,72.6,4,3,65.9,2.731552271,60.5,71.2,4.1,3,479,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Timiskaming HU,3563,adults aged 18+ years,1,females,3,2015-2018,9469,12320,76.9,2.6527,71.7,82.1,3.5,3,75.9,3.695373087,68.7,83.2,4.9,3,293,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Waterloo HU,3565,adults aged 18+ years,1,females,3,2015-2018,119875,198389,60.4,2.6371,55.2,65.6,4.4,3,60.3,2.168181087,56.1,64.6,3.6,3,634,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Wellington-Dufferin-Guelph HU,3566,adults aged 18+ years,1,females,3,2015-2018,66517,105931,62.8,2.2157,58.4,67.1,3.5,3,62.8,2.172698338,58.6,67.1,3.5,3,532,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Windsor-Essex County HU,3568,adults aged 18+ years,1,females,3,2015-2018,90182,148337,60.8,2.8360,55.2,66.4,4.7,3,59.9,2.637366352,54.8,65.1,4.4,3,590,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,York Regional HU,3570,adults aged 18+ years,1,females,3,2015-2018,187102,415971,45,2.5588,40,50,5.7,3,44.7,2.190374434,40.4,49,4.9,3,591,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,City of Toronto HU,3595,adults aged 18+ years,1,females,3,2015-2018,539782,1119020,48.2,1.5772,45.1,51.3,3.3,3,48.4,1.630740823,45.2,51.6,3.4,3,976,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Winnipeg RHA,4601,adults aged 18+ years,1,females,3,2015-2018,146449,271460,53.9,1.5910,50.8,57.1,2.9,3,54.4,1.549451701,51.3,57.4,2.8,3,925,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Prairie Mountain Health,4602,adults aged 18+ years,1,females,3,2015-2018,37031,56879,65.1,2.5583,60.1,70.1,3.9,3,65,2.335034709,60.4,69.6,3.6,3,631,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Interlake-Eastern Regional Health,4603,adults aged 18+ years,1,females,3,2015-2018,25985,40170,64.7,3.0578,58.7,70.7,4.7,3,62,2.77520757,56.5,67.4,4.5,3,519,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Northern RHA,4604,adults aged 18+ years,1,females,3,2015-2018,6353,9670,65.7,2.4844,60.8,70.6,3.8,3,66,2.785590279,60.5,71.4,4.2,3,345,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Southern Health,4605,adults aged 18+ years,1,females,3,2015-2018,37029,60937,60.8,2.2353,56.4,65.2,3.7,3,60.6,2.191228828,56.3,64.9,3.6,3,572,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Sun Country RHA,4701,adults aged 18+ years,1,females,3,2015-2018,12665,19475,65,3.2376,58.7,71.4,5,3,65,3.3589128,58.4,71.6,5.2,3,229,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Five Hills RHA,4702,adults aged 18+ years,1,females,3,2015-2018,12485,19194,65,2.8699,59.4,70.7,4.4,3,64.6,3.508996418,57.7,71.4,5.4,3,239,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Cypress RHA,4703,adults aged 18+ years,1,females,3,2015-2018,10672,15910,67.1,3.0535,61.1,73.1,4.6,3,64,3.845755059,56.5,71.6,6,3,226,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Regina Qu'Appelle RHA,4704,adults aged 18+ years,1,females,3,2015-2018,61496,100457,61.2,2.1585,57,65.5,3.5,3,61.5,2.505503053,56.5,66.4,4.1,3,389,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Sunrise RHA,4705,adults aged 18+ years,1,females,3,2015-2018,13846,19199,72.1,2.6728,66.9,77.4,3.7,3,70.9,3.296895769,64.4,77.4,4.7,3,255,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Saskatoon RHA,4706,adults aged 18+ years,1,females,3,2015-2018,74570,127927,58.3,2.4592,53.5,63.1,4.2,3,59.2,2.322558635,54.6,63.7,3.9,3,420,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Heartland RHA,4707,adults aged 18+ years,1,females,3,2015-2018,8889,13195,67.4,2.3850,62.7,72,3.5,3,65.5,3.549434619,58.5,72.4,5.4,3,199,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Kelsey Trail RHA,4708,adults aged 18+ years,1,females,3,2015-2018,9063,12982,69.8,5.0251,59.9,79.7,7.2,3,66.4,4.741944373,57.1,75.7,7.1,3,179,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Prince Albert Parkland RHA,4709,adults aged 18+ years,1,females,3,2015-2018,15421,23763,64.9,2.5277,59.9,69.9,3.9,3,64.5,3.051737595,58.5,70.5,4.7,3,230,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Prairie North RHA,4710,adults aged 18+ years,1,females,3,2015-2018,13731,22450,61.2,2.9023,55.5,66.9,4.7,3,61.1,3.352162857,54.5,67.6,5.5,3,231,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Mamawetan/Keewatin/Athabasca,4714,adults aged 18+ years,1,females,3,2015-2018,3305,4368,75.7,3.3184,69.2,82.2,4.4,3,69.7,3.609186323,62.6,76.8,5.2,3,126,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,South Zone,4831,adults aged 18+ years,1,females,3,2015-2018,64865,103162,62.9,2.1009,58.8,67,3.3,3,63,1.746790215,59.6,66.5,2.8,3,1092,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Calgary Zone,4832,adults aged 18+ years,1,females,3,2015-2018,304635,585777,52,1.2728,49.5,54.5,2.4,3,52.7,1.272710583,50.2,55.2,2.4,3,1733,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Central Zone,4833,adults aged 18+ years,1,females,3,2015-2018,101901,166673,61.1,1.4842,58.2,64.1,2.4,3,60.7,1.49056422,57.8,63.7,2.5,3,1312,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Edmonton Zone,4834,adults aged 18+ years,1,females,3,2015-2018,275795,496503,55.5,1.5353,52.5,58.6,2.8,3,56.4,1.361378727,53.7,59,2.4,3,1720,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,North Zone,4835,adults aged 18+ years,1,females,3,2015-2018,95889,141323,67.9,1.5873,64.7,71,2.3,3,67.6,1.560275452,64.5,70.6,2.3,3,1192,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,East Kootenay HSDA,5911,adults aged 18+ years,1,females,3,2015-2018,15979,28080,56.9,2.8544,51.3,62.5,5,3,55.4,2.873532285,49.7,61,5.2,3,297,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Kootenay-Boundary HSDA,5912,adults aged 18+ years,1,females,3,2015-2018,16731,30189,55.4,3.2013,49.1,61.7,5.8,3,53.6,3.262727756,47.2,60,6.1,3,292,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Okanagan HSDA,5913,adults aged 18+ years,1,females,3,2015-2018,69193,136557,50.7,2.0842,46.6,54.8,4.1,3,48.9,2.23070754,44.5,53.2,4.6,3,546,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Thompson/Cariboo HSDA,5914,adults aged 18+ years,1,females,3,2015-2018,46787,80590,58.1,2.7064,52.7,63.4,4.7,3,55.2,2.392332927,50.5,59.9,4.3,3,488,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Fraser East HSDA,5921,adults aged 18+ years,1,females,3,2015-2018,58860,104054,56.6,2.5333,51.6,61.5,4.5,3,55.6,2.494860647,50.7,60.5,4.5,3,521,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Fraser North HSDA,5922,adults aged 18+ years,1,females,3,2015-2018,120179,251527,47.8,2.4466,43,52.6,5.1,3,47.8,2.339798577,43.3,52.4,4.9,3,524,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Fraser South HSDA,5923,adults aged 18+ years,1,females,3,2015-2018,161403,291035,55.5,1.9844,51.6,59.4,3.6,3,55.7,2.030675935,51.7,59.7,3.6,3,703,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Richmond HSDA,5931,adults aged 18+ years,1,females,3,2015-2018,27737,84795,32.7,2.1570,28.5,36.9,6.6,3,32.2,2.180577025,27.9,36.4,6.8,3,294,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Vancouver HSDA,5932,adults aged 18+ years,1,females,3,2015-2018,105608,268173,39.4,1.9567,35.5,43.2,5,3,39.8,2.043565008,35.8,43.8,5.1,3,427,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,North Shore/Coast Garibaldi HSDA,5933,adults aged 18+ years,1,females,3,2015-2018,39677,104822,37.9,2.7173,32.5,43.2,7.2,3,36.1,2.37920334,31.4,40.7,6.6,3,390,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,South Vancouver Island HSDA,5941,adults aged 18+ years,1,females,3,2015-2018,74798,152554,49,2.1382,44.8,53.2,4.4,3,48.6,2.393359115,43.9,53.3,4.9,3,489,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Central Vancouver Island HSDA,5942,adults aged 18+ years,1,females,3,2015-2018,56722,101739,55.8,2.1918,51.5,60.1,3.9,3,54.7,2.987845905,48.9,60.6,5.5,3,504,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,North Vancouver Island HSDA,5943,adults aged 18+ years,1,females,3,2015-2018,26443,45272,58.4,3.1802,52.2,64.6,5.4,3,56.3,3.051626655,50.3,62.3,5.4,3,414,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Northwest HSDA,5951,adults aged 18+ years,1,females,3,2015-2018,12813,21396,59.9,3.8154,52.4,67.4,6.4,3,59.4,3.302912833,53,65.9,5.6,3,316,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Northern Interior HSDA,5952,adults aged 18+ years,1,females,3,2015-2018,29753,47320,62.9,2.3079,58.3,67.4,3.7,3,63.3,2.390916969,58.6,67.9,3.8,3,447,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,Northeast HSDA,5953,adults aged 18+ years,1,females,3,2015-2018,14862,21678,68.6,3.3686,61.9,75.2,4.9,3,69.4,2.593037324,64.3,74.5,3.7,3,359,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,YUKON,6001,adults aged 18+ years,1,females,3,2015-2018,312939,405285,77.2,0.9722,75.3,79.1,1.3,3,77.3,0.9778850444,75.4,79.3,1.3,3,2837,1
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,NORTHWEST TERRITORIES,6101,adults aged 18+ years,1,females,3,2015-2018,1152205,1605829,71.8,0.6634,70.4,73.1,0.9,3,71.9,0.6330342773,70.7,73.2,0.9,3,7709,1
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Health Regions,2,NUNAVUT,6201,adults aged 18+ years,1,females,3,2015-2018,1153504,1770244,65.2,0.7179,63.8,66.6,1.1,3,65.2,0.6830465051,63.9,66.5,1,3,7527,1
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,CANADA,1,adults aged 18+ years,1,both sexes,1,2015-2018,6400076,10312727,62.1,0.3704,61.3,62.8,0.6,3,62,0.3749600455,61.2,62.7,0.6,3,35556,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,St Johns (CMA),1,adults aged 18+ years,1,both sexes,1,2015-2018,117525,170443,69,1.6732,65.7,72.2,2.4,3,69.3,1.577908285,66.2,72.4,2.3,3,873,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Corner Brook (CA),15,adults aged 18+ years,1,both sexes,1,2015-2018,16827,23091,72.9,2.3450,68.3,77.5,3.2,3,72.1,2.629180836,66.9,77.2,3.6,3,311,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Charlottetown (CA),105,adults aged 18+ years,1,both sexes,1,2015-2018,36689,54008,67.9,1.4483,65.1,70.8,2.1,3,67.5,1.478400591,64.6,70.4,2.2,3,976,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Summerside (CA),110,adults aged 18+ years,1,both sexes,1,2015-2018,9135,12857,71,3.0807,65,77.1,4.3,3,69.3,3.258882618,63,75.7,4.7,3,284,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Halifax (CMA),205,adults aged 18+ years,1,both sexes,1,2015-2018,208083,323186,64.4,1.4199,61.6,67.2,2.2,3,64.6,1.235592398,62.2,67,1.9,3,1499,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Truro (CA),215,adults aged 18+ years,1,both sexes,1,2015-2018,23805,32060,74.3,1.9986,70.3,78.2,2.7,3,72.3,2.535304216,67.3,77.3,3.5,3,351,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,New Glasgow (CA),220,adults aged 18+ years,1,both sexes,1,2015-2018,19386,26757,72.5,2.5536,67.4,77.5,3.5,3,70.3,3.033781837,64.4,76.3,4.3,3,341,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Cape Breton (CA),225,adults aged 18+ years,1,both sexes,1,2015-2018,54758,70733,77.4,1.7664,73.9,80.9,2.3,3,76.5,1.836536004,72.9,80.1,2.4,3,838,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Moncton (CMA),305,adults aged 18+ years,1,both sexes,1,2015-2018,83222,113517,73.3,2.0189,69.4,77.3,2.8,3,72.6,2.020232622,68.6,76.5,2.8,3,566,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Saint John (CMA),310,adults aged 18+ years,1,both sexes,1,2015-2018,67028,93480,71.7,2.3516,67.1,76.3,3.3,3,70.5,2.113571454,66.4,74.7,3,3,527,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Fredericton (CA),320,adults aged 18+ years,1,both sexes,1,2015-2018,53644,79132,67.8,2.0155,63.8,71.7,3,3,67.6,2.347806267,63,72.2,3.5,3,429,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Bathurst (CA),328,adults aged 18+ years,1,both sexes,1,2015-2018,16241,23166,70.1,2.6390,64.9,75.3,3.8,3,65.7,3.066571688,59.7,71.7,4.7,3,226,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Miramichi (CA),329,adults aged 18+ years,1,both sexes,1,2015-2018,17932,22341,80.3,2.3907,75.6,85,3,3,80.4,2.556926348,75.4,85.4,3.2,3,353,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Campbellton (CA),330,adults aged 18+ years,1,both sexes,1,2015-2018,9497,13862,68.5,3.7834,61.1,75.9,5.5,3,66.6,4.055189442,58.7,74.6,6.1,3,258,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Edmundston (CA),335,adults aged 18+ years,1,both sexes,1,2015-2018,14017,19164,73.1,4.5028,64.3,82,6.2,3,73.5,4.58151861,64.5,82.4,6.2,3,244,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Rimouski (CA),404,adults aged 18+ years,1,both sexes,1,2015-2018,25649,43007,59.6,2.7930,54.2,65.1,4.7,3,59.3,2.653238017,54.1,64.5,4.5,3,346,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Baie-Comeau (CA),406,adults aged 18+ years,1,both sexes,1,2015-2018,17271,23654,73,2.3388,68.4,77.6,3.2,3,71.6,2.417284848,66.8,76.3,3.4,3,474,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Saguenay (CMA),408,adults aged 18+ years,1,both sexes,1,2015-2018,76610,124737,61.4,1.5055,58.5,64.4,2.5,3,60.2,1.579658954,57.1,63.2,2.6,3,911,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Sept-Îles (CA),412,adults aged 18+ years,1,both sexes,1,2015-2018,14280,21364,66.8,2.4912,62,71.7,3.7,3,66.2,3.062335614,60.2,72.2,4.6,3,396,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Québec (CMA),421,adults aged 18+ years,1,both sexes,1,2015-2018,375763,643978,58.4,1.0561,56.3,60.4,1.8,3,57.9,1.059103487,55.8,60,1.8,3,2221,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Sherbrooke (CMA),433,adults aged 18+ years,1,both sexes,1,2015-2018,109803,178469,61.5,1.7452,58.1,64.9,2.8,3,61.3,1.780807967,57.8,64.8,2.9,3,857,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Trois-Rivières (CMA),442,adults aged 18+ years,1,both sexes,1,2015-2018,76827,116084,66.2,2.4206,61.4,70.9,3.7,3,66.2,2.082211043,62.1,70.2,3.1,3,511,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Shawinigan (CA),444,adults aged 18+ years,1,both sexes,1,2015-2018,25497,36982,68.9,5.4645,58.2,79.7,7.9,3,65.5,4.664509905,56.3,74.6,7.1,3,182,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Drummondville (CA),447,adults aged 18+ years,1,both sexes,1,2015-2018,57836,84552,68.4,2.0822,64.3,72.5,3,3,66.6,2.285827082,62.1,71.1,3.4,3,366,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Granby (CA),450,adults aged 18+ years,1,both sexes,1,2015-2018,53119,77257,68.8,3.4346,62,75.5,5,3,67.5,3.653923348,60.3,74.7,5.4,3,202,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Sorel-Tracy (CA),454,adults aged 18+ years,1,both sexes,1,2015-2018,18906,28576,66.2,5.7160,54.9,77.4,8.6,3,65.9,5.514333222,55.1,76.7,8.4,3,121,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Joliette (CA),456,adults aged 18+ years,1,both sexes,1,2015-2018,33040,53236,62.1,4.5486,53.1,71,7.3,3,59.4,3.982227694,51.6,67.2,6.7,3,231,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Montréal (CMA),462,adults aged 18+ years,1,both sexes,1,2015-2018,1889100,3191898,59.2,0.6229,58,60.4,1.1,3,59,0.5947497641,57.9,60.2,1,3,8022,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Val-dOr (CA),480,adults aged 18+ years,1,both sexes,1,2015-2018,17037,24763,68.8,3.0774,62.8,74.8,4.5,3,68.5,2.71873522,63.1,73.8,4,3,307,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Rouyn-Noranda (CA),485,adults aged 18+ years,1,both sexes,1,2015-2018,23489,33195,70.8,2.3685,66.1,75.4,3.3,3,69.2,2.389779806,64.5,73.9,3.5,3,380,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Cornwall (CA),501,adults aged 18+ years,1,both sexes,1,2015-2018,35771,50266,71.2,2.4379,66.4,75.9,3.4,3,71.1,3.216770417,64.8,77.4,4.5,3,344,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Ottawa - Gatineau (CMA),505,adults aged 18+ years,1,both sexes,1,2015-2018,650546,1028128,63.3,1.0516,61.2,65.3,1.7,3,63.1,1.034353312,61.1,65.2,1.6,3,3071,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Brockville (CA),512,adults aged 18+ years,1,both sexes,1,2015-2018,17837,25685,69.4,5.5264,58.6,80.3,8,3,68.9,5.037509428,59,78.7,7.3,3,162,
Overweight or Obesity,3,"Prevalence (%) of Overweight or obesity (self-reported, adjusted BMI)",5,Census Metropolitan Areas/Large Census Agglomerations,3,Kingston (CMA),521,adults aged 18+ years,1,both sexes,1,2015-2018,85410,129739,65.8,1.8271,62.2,69.4,2.8,3,66,2.020403265,62,69.9,3.1,3,764,
